n	k	truth	candidate	T	N	depth	polarity	gates	cubes
4	5	60ad	99409	48	56	3	4	2,531,602	15:12,4:4
4	5	60ad	99484	48	56	3	5	2,531,602	15:13,4:4
4	5	60ad	99556	48	56	3	6	2,531,602	15:14,4:4
4	5	60ad	99626	48	56	3	7	2,531,602	15:15,4:4
4	5	60ad	99779	48	56	4	4	2,531,24,602	15:13,4:4
4	5	60ad	99824	48	56	4	4	2,531,602,24	15:13,4:4
4	5	60ad	99825	48	56	4	4	2,531,602,25	15:14,4:4
4	5	60ad	100049	48	56	4	5	2,531,602,25	15:15,4:4
4	5	6300	100817	22	26	2	0	16,529	10:8
4	5	6300	100841	22	26	2	0	17,529	10:8
4	5	6300	100868	22	26	2	0	24,529	10:8
4	5	6300	100894	22	26	2	0	529,10	12:8
4	5	6300	100897	22	26	2	0	529,17	10:8
4	5	6300	100966	22	26	2	2	16,529	10:10
4	5	6300	100990	22	26	2	2	17,529	10:10
4	5	6300	101015	22	26	2	2	24,529	10:10
4	5	7c00	101605	48	54	1	0	10	15:10,12:12
4	5	7c00	101608	48	54	1	0	17	15:12,10:10
4	5	7c00	101629	48	54	1	1	10	15:11,12:12
4	5	7c00	101632	48	54	1	1	17	15:13,10:10
4	5	7c00	101677	48	54	2	0	8,10	15:11,12:12
4	5	7c00	101680	48	54	2	0	8,17	15:13,10:10
4	5	7c00	101700	48	54	2	0	10,8	15:11,12:12
4	5	7c00	101706	48	54	2	0	10,24	15:11,12:12
4	6	0	102193	0	0	0	0		
4	6	0	102194	0	2	0	1		
4	6	0	102195	0	2	0	2		
4	6	0	102197	0	2	0	4		
4	6	0	102200	0	2	0	8		
4	6	0	102204	0	2	1	0	1	
4	6	0	102205	0	2	1	0	2	
4	6	0	102206	0	2	1	0	3	
4	6	400	102459	32	36	0	0		15:10
4	6	400	102460	32	36	0	1		15:11
4	6	400	102463	32	36	0	4		15:14
4	6	400	102464	32	36	0	5		15:15
4	6	400	102474	32	36	1	0	8	15:11
4	6	400	102475	32	36	1	0	10	15:14
4	6	400	102480	32	36	1	0	24	15:11
4	6	400	102482	32	36	1	0	26	15:14
4	6	407	102789	26	32	2	0	24,523	12:0
4	6	407	102931	26	32	2	4	24,523	12:4
4	6	407	103073	26	32	2	8	24,523	12:8
4	6	407	103122	26	32	2	12	24,523	12:12
4	6	407	102836	26	34	2	1	24,523	12:0
4	6	407	102883	26	34	2	2	24,523	12:0
4	6	407	102978	26	34	2	5	24,523	12:4
4	6	407	103025	26	34	2	6	24,523	12:4
4	6	800	103709	32	34	0	0		15:11
4	6	800	103712	32	34	0	4		15:15
4	6	800	103718	32	34	1	0	2	15:15
4	6	800	103721	32	34	1	0	10	15:15
4	6	800	103728	32	34	1	0	26	15:15
4	6	800	103723	32	36	1	0	16	15:11
4	6	800	103724	32	36	1	0	17	15:11
4	6	800	103725	32	36	1	0	19	15:11
4	6	87b	104365	54	62	4	8	8,24,16,523	15:15,8:8
4	6	87b	104531	54	62	4	8	10,26,16,523	15:15,8:8
4	6	87b	104097	54	64	4	0	8,24,16,523	15:7,8:0
4	6	87b	104169	54	64	4	0	10,26,16,523	15:7,8:0
4	6	87b	104292	54	64	4	8	2,10,26,595	15:14,8:8
4	6	87b	104413	54	64	4	8	8,26,16,523	15:11,8:8
4	6	87b	104483	54	64	4	8	10,24,16,523	15:11,8:8
4	6	87b	104612	54	64	4	8	24,16,523,11	15:14,8:8
4	6	1400	105658	28	32	1	0	10	13:12
4	6	1400	105661	28	32	1	0	17	11:10
4	6	1400	105682	28	32	1	1	10	13:13
4	6	1400	105685	28	32	1	1	17	11:11
4	6	1400	105740	28	32	2	0	10,16	13:13
4	6	1400	105743	28	32	2	0	10,24	13:13
4	6	1400	105771	28	32	2	0	17,8	11:11
4	6	1400	105777	28	32	2	0	17,24	11:11
4	6	2000	106250	32	34	0	0		15:13
4	6	2000	106252	32	34	0	2		15:15
4	6	2000	106258	32	34	1	0	1	15:15
4	6	2000	106265	32	34	1	0	17	15:15
4	6	2000	106268	32	34	1	0	25	15:15
4	6	2000	106261	32	36	1	0	8	15:13
4	6	2000	106262	32	36	1	0	10	15:13
4	6	2000	106263	32	36	1	0	11	15:13
4	6	211b	106638	50	60	4	0	1,17,592,11	6:0,9:9
4	6	211b	106735	50	60	4	0	25,1,10,600	10:0,5:5
4	6	211b	106773	50	60	4	0	25,1,600,10	10:0,5:5
4	6	211b	106920	50	60	4	2	1,10,19,537	14:6,2:2
4	6	211b	106968	50	60	4	2	1,11,19,537	14:6,2:2
4	6	211b	107020	50	60	4	2	1,17,592,11	6:2,9:9
4	6	211b	107144	50	60	4	2	11,16,537,3	14:6,2:2
4	6	211b	107151	50	60	4	2	11,16,537,24	7:6,2:2
4	6	3400	108257	56	58	1	0	10	15:15,12:12
4	6	3400	108260	56	60	1	0	17	15:11,10:10
4	6	3400	108311	56	60	1	4	17	15:15,10:10
4	6	3400	108383	56	60	2	0	16,10	15:15,12:12
4	6	3400	108404	56	60	2	0	17,2	15:15,10:10
4	6	3400	108407	56	60	2	0	17,10	15:15,10:10
4	6	3400	108414	56	60	2	0	17,26	15:15,10:10
4	6	3400	108281	56	62	1	1	10	15:14,12:12
4	6	3800	108874	56	60	1	0	10	15:14,12:12
4	6	3800	108898	56	60	1	1	10	15:15,12:12
4	6	3800	108946	56	60	2	0	8,10	15:15,12:12
4	6	3800	108969	56	60	2	0	10,8	15:15,12:12
4	6	3800	108972	56	60	2	0	10,16	15:15,12:12
4	6	3800	108975	56	60	2	0	10,24	15:15,12:12
4	6	3800	109033	56	60	2	0	24,10	15:15,12:12
4	6	3800	108877	56	62	1	0	17	15:10,10:10
4	6	4000	109519	32	34	0	0		15:14
4	6	4000	109520	32	34	0	1		15:15
4	6	4000	109530	32	34	1	0	8	15:15
4	6	4000	109533	32	34	1	0	16	15:15
4	6	4000	109536	32	34	1	0	24	15:15
4	6	4000	109527	32	36	1	0	1	15:14
4	6	4000	109528	32	36	1	0	2	15:14
4	6	4000	109529	32	36	1	0	3	15:14
4	6	4084	109881	56	62	2	1	26,16	15:15,3:3
4	6	4084	109924	56	62	2	4	26,2	15:15,6:6
4	6	4084	110002	56	62	3	0	8,24,2	15:15,6:6
4	6	4084	110033	56	62	3	0	8,26,16	15:15,3:3
4	6	4084	110100	56	62	3	0	10,24,16	15:15,3:3
4	6	4084	110121	56	62	3	0	10,26,2	15:15,6:6
4	6	4084	110210	56	62	3	0	26,2,10	15:15,6:6
4	6	4084	110238	56	62	3	0	26,8,16	15:15,3:3
4	6	4c00	111085	56	56	0	0		15:15,10:10
4	6	4c00	111086	56	60	0	1		15:14,10:10
4	6	4c00	111089	56	60	0	4		15:11,10:10
4	6	4c00	111096	56	60	1	0	2	15:11,10:10
4	6	4c00	111098	56	60	1	0	8	15:14,10:10
4	6	4c00	111099	56	60	1	0	10	15:11,10:10
4	6	4c00	111101	56	60	1	0	16	15:14,10:10
4	6	4c00	111104	56	60	1	0	24	15:14,10:10
4	6	4d27	111481	24	30	4	0	592,17,11,538	4:0
4	6	4d27	111528	24	30	4	0	592,19,11,538	4:0
4	6	4d27	111599	24	30	4	0	600,17,11,538	4:0
4	6	4d27	111646	24	30	4	0	600,19,11,538	4:0
4	6	4d27	111717	24	30	4	0	664,17,11,538	4:0
4	6	4d27	111764	24	30	4	0	664,19,11,538	4:0
4	6	4d27	111883	24	30	4	4	592,17,11,538	4:4
4	6	4d27	111930	24	30	4	4	592,19,11,538	4:4
4	6	6000	112903	28	30	1	0	1	14:14
4	6	6000	112906	28	30	1	0	8	13:13
4	6	6000	112927	28	32	1	1	1	14:14
4	6	6000	112954	28	32	1	2	8	13:13
4	6	6000	112988	28	32	2	0	1,8	14:14
4	6	6000	112991	28	32	2	0	1,16	14:14
4	6	6000	112994	28	32	2	0	1,24	14:14
4	6	6000	113017	28	32	2	0	8,1	13:13
4	6	60ad	113548	56	64	3	4	2,531,602	15:12,4:4
4	6	60ad	113623	56	64	3	5	2,531,602	15:13,4:4
4	6	60ad	113695	56	64	3	6	2,531,602	15:14,4:4
4	6	60ad	113765	56	64	3	7	2,531,602	15:15,4:4
4	6	60ad	113918	56	64	4	4	2,531,24,602	15:13,4:4
4	6	60ad	113963	56	64	4	4	2,531,602,24	15:13,4:4
4	6	60ad	113964	56	64	4	4	2,531,602,25	15:14,4:4
4	6	60ad	114188	56	64	4	5	2,531,602,25	15:15,4:4
4	6	6300	114956	26	30	2	0	16,529	10:8
4	6	6300	114980	26	30	2	0	17,529	10:8
4	6	6300	115007	26	30	2	0	24,529	10:8
4	6	6300	115033	26	30	2	0	529,10	12:8
4	6	6300	115036	26	30	2	0	529,17	10:8
4	6	6300	115105	26	30	2	2	16,529	10:10
4	6	6300	115129	26	30	2	2	17,529	10:10
4	6	6300	115154	26	30	2	2	24,529	10:10
4	6	6369	115771	26	32	5	4	2,10,602,529,602	4:4
4	6	6369	115759	26	34	5	1	2,10,602,529,602	4:0
4	6	6369	115842	26	34	5	5	2,10,602,529,602	4:4
4	6	6369	115898	26	34	5	8	2,10,602,529,602	4:0
4	6	6369	116077	26	34	5	12	2,10,602,529,602	4:4
4	6	6369	116177	26	34	6	0	2,3,602,529,10,602	4:0
4	6	6369	116179	26	34	6	0	2,3,602,529,11,602	4:0
4	6	6369	116199	26	34	6	0	2,3,602,529,602,10	4:0
4	6	7000	118037	56	56	0	0		15:15,12:12
4	6	7000	118038	56	60	0	1		15:14,12:12
4	6	7000	118039	56	60	0	2		15:13,12:12
4	6	7000	118047	56	60	1	0	1	15:13,12:12
4	6	7000	118050	56	60	1	0	8	15:14,12:12
4	6	7000	118053	56	60	1	0	16	15:14,12:12
4	6	7000	118054	56	60	1	0	17	15:13,12:12
4	6	7000	118056	56	60	1	0	24	15:14,12:12
4	6	7c00	118350	56	62	1	0	10	15:10,12:12
4	6	7c00	118353	56	62	1	0	17	15:12,10:10
4	6	7c00	118374	56	62	1	1	10	15:11,12:12
4	6	7c00	118377	56	62	1	1	17	15:13,10:10
4	6	7c00	118422	56	62	2	0	8,10	15:11,12:12
4	6	7c00	118425	56	62	2	0	8,17	15:13,10:10
4	6	7c00	118445	56	62	2	0	10,8	15:11,12:12
4	6	7c00	118451	56	62	2	0	10,24	15:11,12:12
4	7	0	118938	0	0	0	0		
4	7	0	118939	0	2	0	1		
4	7	0	118940	0	2	0	2		
4	7	0	118942	0	2	0	4		
4	7	0	118945	0	2	0	8		
4	7	0	118949	0	2	1	0	1	
4	7	0	118950	0	2	1	0	2	
4	7	0	118951	0	2	1	0	3	
4	7	400	119204	36	40	0	0		15:10
4	7	400	119205	36	40	0	1		15:11
4	7	400	119208	36	40	0	4		15:14
4	7	400	119209	36	40	0	5		15:15
4	7	400	119219	36	40	1	0	8	15:11
4	7	400	119220	36	40	1	0	10	15:14
4	7	400	119225	36	40	1	0	24	15:11
4	7	400	119227	36	40	1	0	26	15:14
4	7	408	119500	32	36	1	0	3	14:10
4	7	408	119507	32	36	1	0	24	7:3
4	7	408	119528	32	36	1	4	3	14:14
4	7	408	119535	32	36	1	4	24	7:7
4	7	408	119570	32	36	2	0	3,10	14:14
4	7	408	119577	32	36	2	0	3,26	14:14
4	7	408	119596	32	36	2	0	10,3	14:14
4	7	408	119603	32	36	2	0	10,24	7:7
4	7	800	120090	36	38	0	0		15:11
4	7	800	120093	36	38	0	4		15:15
4	7	800	120099	36	38	1	0	2	15:15
4	7	800	120102	36	38	1	0	10	15:15
4	7	800	120109	36	38	1	0	26	15:15
4	7	800	120104	36	40	1	0	16	15:11
4	7	800	120105	36	40	1	0	17	15:11
4	7	800	120106	36	40	1	0	19	15:11
4	7	1248	120429	28	32	2	0	2,11	12:12
4	7	1248	120434	28	32	2	0	2,25	6:6
4	7	1248	120461	28	32	2	0	11,2	12:12
4	7	1248	120466	28	32	2	0	11,16	9:9
4	7	1248	120489	28	32	2	0	16,11	9:9
4	7	1248	120494	28	32	2	0	16,25	3:3
4	7	1248	120521	28	32	2	0	25,2	6:6
4	7	1248	120526	28	32	2	0	25,16	3:3
4	7	1400	121162	32	36	1	0	10	13:12
4	7	1400	121165	32	36	1	0	17	11:10
4	7	1400	121186	32	36	1	1	10	13:13
4	7	1400	121189	32	36	1	1	17	11:11
4	7	1400	121244	32	36	2	0	10,16	13:13
4	7	1400	121247	32	36	2	0	10,24	13:13
4	7	1400	121275	32	36	2	0	17,8	11:11
4	7	1400	121281	32	36	2	0	17,24	11:11
4	7	16c7	122363	28	42	8	8	24,11,11,26,595,25,523,19	8:8
4	7	16c7	121796	28	44	8	1	24,11,11,26,595,25,523,19	8:0
4	7	16c7	121797	28	44	8	2	24,11,11,26,595,25,523,19	8:0
4	7	16c7	121983	28	44	8	4	24,11,11,26,595,25,523,19	8:0
4	7	16c7	122067	28	44	8	5	24,11,11,26,595,25,523,26	4:4
4	7	16c7	122252	28	44	8	6	24,11,11,26,595,25,523,26	4:4
4	7	16c7	122441	28	44	8	9	24,11,11,26,595,25,522,19	8:8
4	7	16c7	122450	28	44	8	9	24,11,11,26,595,25,523,19	8:8
4	7	2000	125053	36	38	0	0		15:13
4	7	2000	125055	36	38	0	2		15:15
4	7	2000	125061	36	38	1	0	1	15:15
4	7	2000	125068	36	38	1	0	17	15:15
4	7	2000	125071	36	38	1	0	25	15:15
4	7	2000	125064	36	40	1	0	8	15:13
4	7	2000	125065	36	40	1	0	10	15:13
4	7	2000	125066	36	40	1	0	11	15:13
4	7	3400	125386	64	66	1	0	10	15:15,12:12
4	7	3400	125389	64	68	1	0	17	15:11,10:10
4	7	3400	125440	64	68	1	4	17	15:15,10:10
4	7	3400	125512	64	68	2	0	16,10	15:15,12:12
4	7	3400	125533	64	68	2	0	17,2	15:15,10:10
4	7	3400	125536	64	68	2	0	17,10	15:15,10:10
4	7	3400	125543	64	68	2	0	17,26	15:15,10:10
4	7	3400	125410	64	70	1	1	10	15:14,12:12
4	7	3800	126003	64	68	1	0	10	15:14,12:12
4	7	3800	126027	64	68	1	1	10	15:15,12:12
4	7	3800	126075	64	68	2	0	8,10	15:15,12:12
4	7	3800	126098	64	68	2	0	10,8	15:15,12:12
4	7	3800	126101	64	68	2	0	10,16	15:15,12:12
