n	k	truth	candidate	T	N	depth	polarity	gates	cubes
4	0	1	0	8	16	0	0		15:0
4	0	1	1	8	16	0	1		15:1
4	0	1	2	8	16	0	2		15:2
4	0	1	3	8	16	0	3		15:3
4	0	1	4	8	16	0	4		15:4
4	0	1	5	8	16	0	5		15:5
4	0	1	6	8	16	0	6		15:6
4	0	1	7	8	16	0	7		15:7
4	0	2	0	8	14	0	0		15:1
4	0	2	2	8	14	0	2		15:3
4	0	2	4	8	14	0	4		15:5
4	0	2	6	8	14	0	6		15:7
4	0	2	8	8	14	0	8		15:9
4	0	2	10	8	14	0	10		15:11
4	0	2	12	8	14	0	12		15:13
4	0	2	14	8	14	0	14		15:15
4	0	4	0	8	14	0	0		15:2
4	0	4	1	8	14	0	1		15:3
4	0	4	4	8	14	0	4		15:6
4	0	4	5	8	14	0	5		15:7
4	0	4	8	8	14	0	8		15:10
4	0	4	9	8	14	0	9		15:11
4	0	4	12	8	14	0	12		15:14
4	0	4	13	8	14	0	13		15:15
4	0	28	784	4	8	1	8	10	13:13
4	0	28	1168	4	8	1	8	17	11:11
4	0	28	1792	4	8	1	8	10	13:13
4	0	28	2352	4	8	1	8	17	11:11
4	0	28	4912	4	8	1	8	17	11:11
4	0	28	8656	4	8	1	8	17	11:11
4	0	28	9472	4	8	1	8	17	11:11
4	0	28	10480	4	8	1	8	10	13:13
4	0	136	5	10	17	0	5		15:15,5:5,10:10,2:2,0:0,8:8
4	0	136	4865	10	17	2	4	19,8	15:15,5:5,8:8,10:10
4	0	136	53697	10	17	2	1	3,10	15:15,5:5,8:8,10:10
4	0	136	56977	10	17	2	4	19,8	15:15,5:5,8:8,10:10
4	0	136	57202	10	17	3	0	8,19,2	15:15,5:5,8:8,10:10
4	0	136	59425	10	17	2	4	19,8	15:15,5:5,8:8,10:10
4	0	136	62737	10	17	2	4	24,17	15:15,5:5,2:2,10:10
4	0	136	64465	10	17	2	1	10,3	15:15,5:5,8:8,10:10
4	0	19a	1632	10	15	1	2	26	15:15,6:6,1:1,9:9
4	0	19a	3632	10	15	1	2	26	15:15,6:6,1:1,9:9
4	0	19a	5488	10	15	1	2	26	15:15,6:6,1:1,9:9
4	0	19a	6624	10	15	1	2	26	15:15,6:6,1:1,9:9
4	0	19a	10128	10	15	1	2	26	15:15,6:6,1:1,9:9
4	0	19a	10576	10	15	1	2	26	15:15,6:6,1:1,9:9
4	0	19a	20304	10	15	1	2	26	15:15,6:6,1:1,9:9
4	0	19a	25648	10	15	1	2	26	15:15,6:6,1:1,9:9
4	0	241	18273	9	17	2	10	17,3	15:15,10:10
4	0	241	23233	9	17	2	10	17,3	15:15,10:10
4	0	241	28561	9	17	2	12	10,3	15:15,12:12
4	0	241	34385	9	17	2	5	10,24	15:15,5:5
4	0	241	40993	9	17	2	10	17,3	15:15,10:10
4	0	241	41969	9	17	2	3	17,24	15:15,3:3
4	0	241	68641	9	17	2	3	17,24	15:15,3:3
4	0	241	71937	9	17	2	5	24,10	15:15,5:5
4	0	3f8	12	9	17	0	12		15:14,6:6,8:8,4:4
4	0	3f8	13	9	17	0	13		15:15,6:6,8:8,4:4
4	0	3f8	512	9	17	1	0	11	15:10,6:6,8:8,4:4
4	0	3f8	928	9	17	1	0	11	15:10,6:6,8:8,4:4
4	0	3f8	4208	9	17	1	0	11	15:10,6:6,8:8,4:4
4	0	3f8	4704	9	17	1	12	8	15:15,6:6,8:8,4:4
4	0	3f8	5184	9	17	1	12	8	15:15,6:6,8:8,4:4
4	0	3f8	5792	9	17	1	0	11	15:10,6:6,8:8,4:4
4	0	400	0	8	12	0	0		15:10
4	0	400	1	8	12	0	1		15:11
4	0	400	4	8	12	0	4		15:14
4	0	400	5	8	12	0	5		15:15
4	0	400	32	8	12	1	0	8	15:11
4	0	400	480	8	12	1	4	24	15:15
4	0	400	1056	8	12	1	0	24	15:11
4	0	400	1376	8	12	1	0	26	15:14
4	0	407	38977	3	8	2	8	24,523	8:8,12:12
4	0	407	85617	3	8	2	8	24,523	8:8,12:12
4	0	407	123889	3	8	2	4	24,523	4:4,12:12
4	0	407	148529	3	8	2	0	24,523	12:12,4:4,0:0,8:8
4	0	407	204161	3	8	2	8	24,523	8:8,12:12
4	0	407	213457	3	8	2	4	24,523	4:4,12:12
4	0	407	185745	3	9	2	12	24,523	12:12
4	0	407	24369	3	10	2	1	24,523	12:12,4:4,0:0,8:8
4	0	408	480	4	8	1	4	24	7:7
4	0	408	1601	4	8	2	0	24,2	7:7
4	0	408	1680	4	8	1	4	3	14:14
4	0	408	4224	4	8	1	4	24	7:7
4	0	408	5088	4	8	1	4	3	14:14
4	0	408	6752	4	8	1	4	24	7:7
4	0	408	7168	4	8	1	4	3	14:14
4	0	408	9504	4	8	1	4	3	14:14
4	0	442	18130	9	15	3	0	1,19,3	15:15,10:10
4	0	442	49410	9	15	3	0	26,2,1	15:15,6:6
4	0	442	59090	9	15	3	0	26,2,1	15:15,6:6
4	0	442	96706	9	15	3	0	26,1,2	15:15,6:6
4	0	442	34930	9	17	3	0	19,1,24	15:7,3:3
4	0	442	36882	9	17	3	1	1,24,2	15:15,6:6
4	0	442	43826	9	17	3	8	1,19,24	15:15,3:3
4	0	442	48658	9	17	3	0	2,26,8	15:13,5:5
4	0	488	1056	9	11	1	0	24	15:15,3:3
4	0	488	4368	9	11	1	0	24	15:15,3:3
4	0	488	4512	9	11	1	0	24	15:15,3:3
4	0	488	5744	9	11	1	0	24	15:15,3:3
4	0	488	6992	9	11	1	0	24	15:15,3:3
4	0	488	7104	9	11	1	0	24	15:15,3:3
4	0	488	8192	9	11	1	0	24	15:15,3:3
4	0	488	10384	9	11	1	0	24	15:15,3:3
4	0	600	2000	4	8	1	4	1	14:14
4	0	600	2464	4	8	1	4	8	13:13
4	0	600	5216	4	8	1	4	1	14:14
4	0	600	8064	4	8	1	4	8	13:13
4	0	600	8912	4	8	1	4	8	13:13
4	0	600	9760	4	8	1	4	1	14:14
4	0	600	13920	4	8	1	4	1	14:14
4	0	600	14192	4	8	1	4	1	14:14
4	0	64e	110402	4	10	3	8	2,600,10	10:10,5:5
4	0	64e	202515	4	13	4	4	16,3,538,19	6:6,1:1,9:9
4	0	64e	232258	4	13	3	2	10,2,600	5:5,10:10,2:2,0:0,8:8
4	0	64e	48387	4	14	4	9	2,664,3,19	12:12,3:3
4	0	64e	245011	4	14	4	4	2,600,24,3	2:2,3:3,8:8,12:12
4	0	64e	86515	4	15	4	6	11,8,16,602	5:5,8:8,10:10
4	0	64e	100563	4	15	4	10	2,17,10,664	12:12,1:1,3:3
4	0	64e	168930	4	15	3	5	2,17,664	3:3,12:12,4:4,0:0,8:8
4	0	800	0	8	10	0	0		15:11
4	0	800	4	8	10	0	4		15:15
4	0	800	1376	8	10	1	0	26	15:15
4	0	800	2016	8	10	1	0	26	15:15
4	0	800	2304	8	10	1	0	10	15:15
4	0	800	3456	8	10	1	0	26	15:15
4	0	800	3568	8	10	1	0	26	15:15
4	0	800	3728	8	10	1	0	26	15:15
4	0	87b	1105	9	17	2	8	16,3	15:15,1:1,8:8,10:10
4	0	87b	6593	9	17	2	8	16,3	15:15,1:1,8:8,10:10
4	0	87b	67905	9	17	2	8	16,3	15:15,1:1,8:8,10:10
4	0	87b	75633	9	17	2	4	24,2	15:15,6:6,0:0,8:8
4	0	87b	96161	9	17	2	8	16,3	15:15,1:1,8:8,10:10
4	0	87b	98338	9	17	3	0	24,10,2	15:15,6:6,0:0,8:8
4	0	87b	116577	9	17	2	4	24,2	15:15,6:6,0:0,8:8
4	0	87b	117137	9	17	2	4	24,2	15:15,6:6,0:0,8:8
4	0	a40	62385	9	15	2	2	19,16	15:15,9:9
4	0	a40	63505	9	15	2	0	19,16	15:13,9:9
4	0	a40	65025	9	15	2	0	16,19	15:13,9:9
4	0	a40	70321	9	15	2	2	19,16	15:15,9:9
4	0	a40	73089	9	15	2	2	19,16	15:15,9:9
4	0	a40	73537	9	15	2	0	16,19	15:13,9:9
4	0	a40	76033	9	15	2	2	19,16	15:15,9:9
4	0	a40	101889	9	15	2	0	16,19	15:13,9:9
4	0	c78	117011	4	13	4	8	2,8,25,664	12:12,1:1,3:3
4	0	c78	211267	4	13	4	8	11,16,522,24	3:3,12:12,2:2
4	0	c78	190531	4	14	4	2	16,10,538,11	1:1,3:3,4:4,12:12
4	0	c78	5411	4	15	4	10	26,2,592,2	12:12,1:1,3:3
4	0	c78	42853	4	15	6	0	24,2,592,24,2,26	3:3,4:4,12:12
4	0	c78	216195	4	16	4	12	2,26,592,25	1:1,3:3,8:8,12:12
4	0	c78	64373	4	17	6	1	8,2,664,26,26,2	3:3,4:4,12:12
4	0	c78	94323	4	17	4	6	2,592,8,25	3:3,12:12,4:4,0:0,8:8
4	0	f80	0	9	12	0	0		15:7,8:8,12:12
4	0	f80	400	9	12	1	0	19	15:15,8:8,12:12
4	0	f80	2720	9	12	1	0	19	15:15,8:8,12:12
4	0	f80	4016	9	12	1	0	19	15:15,8:8,12:12
4	0	f80	9552	9	12	1	0	19	15:15,8:8,12:12
4	0	f80	12224	9	12	1	0	19	15:15,8:8,12:12
4	0	f80	28720	9	12	1	0	19	15:15,8:8,12:12
4	0	f80	31856	9	12	1	0	19	15:15,8:8,12:12
4	0	ff8	0	8	14	0	0		15:3,8:8,4:4
4	0	ff8	12	8	14	0	12		15:15,8:8,4:4
4	0	ff8	2321	8	14	2	0	2,3	15:15,8:8,4:4
4	0	ff8	10417	8	14	2	0	2,3	15:15,8:8,4:4
4	0	ff8	30385	8	14	2	0	3,2	15:15,8:8,4:4
4	0	ff8	38705	8	14	2	0	11,26	15:15,4:4,2:2
4	0	ff8	49489	8	14	2	0	3,2	15:15,8:8,4:4
4	0	ff8	72721	8	14	2	0	2,19	15:15,8:8,1:1
4	0	1248	16001	1	5	2	0	25,2	6:6
4	0	1248	21105	1	5	2	0	2,11	12:12
4	0	1248	36833	1	5	2	0	16,25	3:3
4	0	1248	44625	1	5	2	0	11,2	12:12
4	0	1248	47761	1	5	2	0	25,2	6:6
4	0	1248	54129	1	5	2	0	11,16	9:9
4	0	1248	92801	1	5	2	0	16,25	3:3
4	0	1248	96833	1	5	2	0	16,11	9:9
4	0	1400	1552	4	8	1	1	17	11:11
4	0	1400	5328	4	8	1	1	17	11:11
4	0	1400	5664	4	8	1	1	10	13:13
4	0	1400	8400	4	8	1	1	17	11:11
4	0	1400	10256	4	8	1	1	10	13:13
4	0	1400	11776	4	8	1	1	17	11:11
4	0	1400	12241	4	8	2	0	10,24	13:13
